±àºÅ,ÆµÂÊ,´óÓÚ49.5
2266.0,49.45718524931901,0.0
4862.0,49.52000969525501,1.0
8794.0,49.487877557076,0.0
9224.0,49.462485039505,0.0
5337.0,49.483978998797,0.0
8520.0,49.465983953943,0.0
2768.0,49.50110674806599,1.0
2415.0,49.468164902577,0.0
1468.0,49.443806096096,0.0
6470.0,49.506987351123,1.0
6492.0,49.485526202740004,0.0
9690.0,49.514474413445996,1.0
5316.0,49.536757384117,1.0
6003.0,49.459693599247,0.0
2586.0,49.514323453261994,1.0
9174.0,49.485010299380995,0.0
3885.0,49.463613473834,0.0
1142.0,49.484160081953,0.0
772.0,49.487911425922,0.0
4039.0,49.444428547752,0.0
3497.0,49.487268452636,0.0
1801.0,49.418758510014,0.0
1172.0,49.474023941892995,0.0
7759.0,49.434275847189,0.0
9813.0,49.457060627764996,0.0
4226.0,49.414120637551,0.0
6086.0,49.460205630966996,0.0
3618.0,49.424977350799,0.0
7197.0,49.520709510306,1.0
8135.0,49.44632467898,0.0
6075.0,49.519325194073,1.0
6062.0,49.461352882114,0.0
7333.0,49.48960907691,0.0
1811.0,49.494994870762994,0.0
9565.0,49.48728633262299,0.0
5122.0,49.526550602524004,1.0
218.0,49.471747916664,0.0
9410.0,49.486305807040004,0.0
5366.0,49.538851056545,1.0
5737.0,49.474407860649,0.0
1763.0,49.467265020424,0.0
960.0,49.46954725515099,0.0
574.0,49.483697696998995,0.0
7874.0,49.506394511073,1.0
4672.0,49.501187259139996,1.0
9554.0,49.486588370762995,0.0
5119.0,49.463095294979,0.0
179.0,49.501072933432,1.0
282.0,49.49114661319899,0.0
9668.0,49.45597135846401,0.0
7215.0,49.49627552672499,0.0
5174.0,49.468252100735995,0.0
2864.0,49.47518434420999,0.0
2383.0,49.501798340707,1.0
7852.0,49.51682097545999,1.0
6005.0,49.491824997833994,0.0
4414.0,49.522617872103005,1.0
7238.0,49.468095973684996,0.0
7454.0,49.48179911748299,0.0
8253.0,49.50308778811,1.0
2977.0,49.437996419884996,0.0
1639.0,49.500532140009,1.0
9819.0,49.519876608646,1.0
7902.0,49.493800239464996,0.0
6059.0,49.488810087696,0.0
8764.0,49.534990796295006,1.0
2087.0,49.482567225581995,0.0
3187.0,49.48150539962499,0.0
4935.0,49.523822491183005,1.0
5132.0,49.52110741376001,1.0
4486.0,49.478392181305,0.0
4931.0,49.482385693081,0.0
2915.0,49.41806509032099,0.0
4595.0,49.508362551023,1.0
7226.0,49.441792918075,0.0
9875.0,49.481390580347,0.0
1428.0,49.439243938688,0.0
6318.0,49.45375418925801,0.0
640.0,49.482410303239,0.0
2930.0,49.506399144961,1.0
120.0,49.50306707776201,1.0
4122.0,49.452478970383,0.0
5706.0,49.508895140544006,1.0
4150.0,49.43317310441,0.0
3468.0,49.476022775696,0.0
6338.0,49.531193589672,1.0
322.0,49.472919924307,0.0
1543.0,49.505397864863994,1.0
5112.0,49.486855845162,0.0
3072.0,49.534776488648994,1.0
5938.0,49.486305369849006,0.0
4272.0,49.491122878042,0.0
278.0,49.530747737675,1.0
1602.0,49.479040982752,0.0
3833.0,49.451051975846006,0.0
5468.0,49.481125123525,0.0
1668.0,49.516247978024,1.0
7392.0,49.487997728044995,0.0
6250.0,49.506434183039,1.0
8775.0,49.516993108677,1.0
6673.0,49.552478804293,1.0
486.0,49.425696704577,0.0
6312.0,49.525269927996,1.0
9621.0,49.480564992336,0.0
7199.0,49.509084457681,1.0
3213.0,49.542754238921006,1.0
2460.0,49.445820557775,0.0
6035.0,49.510739207923,1.0
8047.0,49.500488530251,1.0
7552.0,49.501863516612,1.0
3353.0,49.484838207494,0.0
8955.0,49.478318025226,0.0
7822.0,49.48291418716,0.0
4260.0,49.485942768716,0.0
3645.0,49.55071603122,1.0
7069.0,49.49433528634599,0.0
4570.0,49.468954476867,0.0
6473.0,49.435177787848,0.0
4566.0,49.526982071144,1.0
3421.0,49.480566605993005,0.0
5152.0,49.501159130951,1.0
1050.0,49.521363969422,1.0
3981.0,49.52478464112001,1.0
1677.0,49.511896668887,1.0
8627.0,49.495622113379,0.0
925.0,49.496184551416995,0.0
2865.0,49.516638904577,1.0
8461.0,49.494023753220006,0.0
3333.0,49.491613832291,0.0
3523.0,49.525308570343,1.0
1678.0,49.468030110095995,0.0
3921.0,49.490408289947005,0.0
9514.0,49.479667771108,0.0
25.0,49.479969664590996,0.0
3570.0,49.496556057171,0.0
2741.0,49.476753765293,0.0
2992.0,49.51097724212301,1.0
490.0,49.45807890148,0.0
4133.0,49.4839904188,0.0
3281.0,49.47825967136,0.0
6263.0,49.478382773217,0.0
1253.0,49.452497294264,0.0
9234.0,49.452185755166,0.0
7367.0,49.49559680715,0.0
7570.0,49.454046209537,0.0
4491.0,49.50069420385199,1.0
236.0,49.432493114595005,0.0
7939.0,49.47420171152,0.0
3519.0,49.431293749447,0.0
1004.0,49.479725565412,0.0
1495.0,49.522355635613,1.0
9064.0,49.502132555789004,1.0
1783.0,49.483121737630995,0.0
7386.0,49.498736108798,0.0
1129.0,49.431466855734996,0.0
6382.0,49.468103043076,0.0
7071.0,49.45293864250901,0.0
6937.0,49.451639953402,0.0
7115.0,49.498306966654,0.0
5070.0,49.462696106749,0.0
5012.0,49.526229048637,1.0
8024.0,49.464054581221,0.0
3433.0,49.477360536064,0.0
2282.0,49.439134130328,0.0
3206.0,49.509418178523,1.0
9551.0,49.536009741331995,1.0
7332.0,49.514847546716005,1.0
1398.0,49.50210689232601,1.0
5642.0,49.452675823473996,0.0
8252.0,49.451006693587,0.0
43.0,49.514394203983,1.0
4104.0,49.480786611744,0.0
9322.0,49.456128225327,0.0
2735.0,49.438958446718,0.0
2514.0,49.507316943219,1.0
1394.0,49.49494040599,0.0
8793.0,49.464793487339,0.0
8346.0,49.48989442547499,0.0
9218.0,49.500307741089,1.0
6350.0,49.511741524090006,1.0
8873.0,49.478798138346995,0.0
5752.0,49.468509940798995,0.0
6568.0,49.498833467325,0.0
8489.0,49.510539726162,1.0
5807.0,49.458123918577996,0.0
4382.0,49.467844051172,0.0
7524.0,49.524456454875,1.0
7172.0,49.467835063392,0.0
8272.0,49.463604906971,0.0
8325.0,49.459078390964,0.0
7596.0,49.514291206808004,1.0
6031.0,49.52325720581899,1.0
4454.0,49.52241292596,1.0
9005.0,49.455377809366,0.0
148.0,49.504782807040996,1.0
1998.0,49.508944765736,1.0
5548.0,49.412991366959,0.0
243.0,49.508330661137,1.0
1293.0,49.487663510215995,0.0
4263.0,49.457612203211,0.0
5463.0,49.435656363544,0.0
2045.0,49.553212343347,1.0
746.0,49.537030725115,1.0
1962.0,49.475142803486996,0.0
891.0,49.500287477022,1.0
6324.0,49.492021278546,0.0
5459.0,49.47283713434801,0.0
5660.0,49.46459984594,0.0
9136.0,49.502350557820996,1.0
3871.0,49.506341020283,1.0
6952.0,49.474259530276,0.0
5248.0,49.488499382469996,0.0
4946.0,49.480077297700994,0.0
7722.0,49.420191574845,0.0
9558.0,49.505759846908,1.0
4162.0,49.460502672217,0.0
169.0,49.50461554103,1.0
4694.0,49.503372230926,1.0
5904.0,49.408138327043,0.0
7072.0,49.475233898085,0.0
478.0,49.496763053402994,0.0
6374.0,49.510311070533,1.0
1810.0,49.475974023602,0.0
1194.0,49.516966206709995,1.0
7320.0,49.483983431547,0.0
8432.0,49.484092025854,0.0
6130.0,49.537747108165,1.0
8528.0,49.423735764925006,0.0
7058.0,49.461365667917995,0.0
165.0,49.464021557687,0.0
3220.0,49.474242763761,0.0
8982.0,49.436258596477,0.0
5120.0,49.492005364019,0.0
6722.0,49.492214471194,0.0
5550.0,49.432820720159995,0.0
7518.0,49.498114575138,0.0
9735.0,49.481417447753,0.0
1135.0,49.54040746091501,1.0
8074.0,49.488662789717,0.0
2003.0,49.457767789989994,0.0
886.0,49.446144878206,0.0
1873.0,49.450582195729,0.0
231.0,49.508987673329,1.0
9137.0,49.44338058535,0.0
7629.0,49.501557524424,1.0
7991.0,49.50174302097101,1.0
1390.0,49.434860643087994,0.0
9654.0,49.462820837878,0.0
3983.0,49.501584848254005,1.0
6433.0,49.445369272823,0.0
9420.0,49.51209921659501,1.0
9953.0,49.524067211719,1.0
4671.0,49.473970620397,0.0
4693.0,49.478745612619,0.0
5292.0,49.510080937519,1.0
7345.0,49.516687815931995,1.0
5275.0,49.488654108092,0.0
3085.0,49.477010481517,0.0
5221.0,49.515019948056,1.0
863.0,49.528379436764,1.0
4455.0,49.410969805918995,0.0
1894.0,49.469586714525995,0.0
9392.0,49.477670007809,0.0
346.0,49.484520116813,0.0
3089.0,49.457074765909006,0.0
5494.0,49.443038939733,0.0
7468.0,49.454306951382,0.0
5139.0,49.493168120166,0.0
8758.0,49.465732594647996,0.0
2088.0,49.485935857688,0.0
8548.0,49.468385813772,0.0
6618.0,49.531301667861996,1.0
3626.0,49.51280958257,1.0
3732.0,49.514311201836,1.0
5294.0,49.46915973224,0.0
5543.0,49.482434501844,0.0
8436.0,49.449993583437994,0.0
6817.0,49.460534790614005,0.0
8182.0,49.481129097892,0.0
9414.0,49.437557288872995,0.0
1111.0,49.491416392615,0.0
4608.0,49.499665094647,0.0
8145.0,49.467763103456,0.0
5533.0,49.474267925605,0.0
4278.0,49.457894849764,0.0
1121.0,49.50677520175999,1.0
7204.0,49.453031310394,0.0
4292.0,49.475687178753006,0.0
9501.0,49.518269901400004,1.0
9660.0,49.464513835612,0.0
8660.0,49.488437260534,0.0
9614.0,49.504504297918,1.0
9339.0,49.47846617338001,0.0
9965.0,49.46827391093501,0.0
8782.0,49.552790642872,1.0
8125.0,49.474956820989,0.0
8884.0,49.52093006621801,1.0
5181.0,49.506522782703,1.0
882.0,49.423784771837994,0.0
7747.0,49.49094233631099,0.0
2664.0,49.52171397409099,1.0
857.0,49.518442237834996,1.0
8730.0,49.45785102937899,0.0
4576.0,49.547791910286996,1.0
4750.0,49.544746591478,1.0
7200.0,49.457027258298,0.0
7319.0,49.513030035767,1.0
1989.0,49.50410674481901,1.0
9496.0,49.469102650036,0.0
182.0,49.47995624357,0.0
8588.0,49.478485885115006,0.0
1434.0,49.429561751039,0.0
5466.0,49.50113933788801,1.0
5426.0,49.549471041323,1.0
967.0,49.475278212915,0.0
566.0,49.512951615095,1.0
2207.0,49.482325175198,0.0
8042.0,49.518354073822,1.0
9354.0,49.492651160235994,0.0
8778.0,49.524447121163995,1.0
292.0,49.473883543767,0.0
1584.0,49.485041592155,0.0
816.0,49.471149762848995,0.0
8898.0,49.509580835651,1.0
6806.0,49.478511177383005,0.0
7731.0,49.44184864857,0.0
8076.0,49.496562887559,0.0
7341.0,49.487542432916,0.0
4993.0,49.487193040257,0.0
585.0,49.477949548981,0.0
2105.0,49.534427372702,1.0
1623.0,49.459762717451,0.0
7109.0,49.488686193528004,0.0
1536.0,49.440697124633,0.0
3425.0,49.448823288092,0.0
8800.0,49.558075833762,1.0
2435.0,49.498829906634995,0.0
2883.0,49.461336342446,0.0
287.0,49.468136614389,0.0
8756.0,49.442294164866,0.0
5475.0,49.49529872165101,0.0
55.0,49.489234090937,0.0
9297.0,49.466170157719,0.0
5114.0,49.482064017618,0.0
8243.0,49.54635108528901,1.0
7481.0,49.478943071023,0.0
8373.0,49.456566683233994,0.0
7760.0,49.474747101289,0.0
7430.0,49.471835076556,0.0
2956.0,49.497713619669,0.0
8403.0,49.46838177052,0.0
8746.0,49.496401606000994,0.0
2788.0,49.465183766236,0.0
9018.0,49.49775439037401,0.0
6544.0,49.468979858002996,0.0
9598.0,49.530057270689,1.0
8807.0,49.519915586544,1.0
5772.0,49.467170801232,0.0
3547.0,49.48472337147199,0.0
1505.0,49.470153616260006,0.0
9895.0,49.459289528584996,0.0
4501.0,49.47522082689299,0.0
1590.0,49.484099272557,0.0
3386.0,49.48557951918,0.0
6217.0,49.511094529222,1.0
5817.0,49.468364529776004,0.0
8016.0,49.513932825725,1.0
8805.0,49.460485302852,0.0
3593.0,49.46727778813,0.0
6009.0,49.471743217168,0.0
6519.0,49.527321296147,1.0
6345.0,49.439147241520004,0.0
5921.0,49.470649987266995,0.0
8261.0,49.509177925274,1.0
5193.0,49.52028158341,1.0
4941.0,49.59819491367099,1.0
7954.0,49.48953387746899,0.0
4794.0,49.482392357707006,0.0
4128.0,49.484592418333996,0.0
5472.0,49.478363727397,0.0
2760.0,49.471535939011,0.0
1331.0,49.460630237835,0.0
6997.0,49.512465807303,1.0
5055.0,49.535059213146,1.0
1078.0,49.483109299819,0.0
969.0,49.453209465593005,0.0
9135.0,49.460057719336994,0.0
9139.0,49.48938090906999,0.0
2907.0,49.45153265486,0.0
477.0,49.430428171816,0.0
829.0,49.46116346157501,0.0
9785.0,49.446084101912,0.0
1694.0,49.43992878252,0.0
526.0,49.476362281793,0.0
3866.0,49.509774541823,1.0
8221.0,49.44775061388,0.0
9877.0,49.503961680143995,1.0
3230.0,49.458784977132,0.0
1647.0,49.522672930559,1.0
5454.0,49.490677447227,0.0
1304.0,49.479294873537995,0.0
9592.0,49.509392951435004,1.0
7838.0,49.49787350159001,0.0
3396.0,49.474865244261,0.0
9371.0,49.482995889527,0.0
9667.0,49.500867146412,1.0
6799.0,49.53035108597901,1.0
9075.0,49.456610280344,0.0
5238.0,49.505337540534,1.0
8194.0,49.44383172778,0.0
6797.0,49.481168707664004,0.0
9887.0,49.45445748423101,0.0
1607.0,49.507146421295005,1.0
3870.0,49.445077675713996,0.0
1721.0,49.50420445266501,1.0
5608.0,49.520114435562,1.0
2395.0,49.52127672068,1.0
9983.0,49.490437645172,0.0
2295.0,49.47384454526,0.0
208.0,49.511434870308,1.0
9682.0,49.476804958558,0.0
2592.0,49.481449947228,0.0
1258.0,49.437848026061,0.0
3480.0,49.475032998812,0.0
5277.0,49.490950705681,0.0
8804.0,49.402695275937994,0.0
4014.0,49.472952960325,0.0
9770.0,49.486651349933005,0.0
3342.0,49.41461187933501,0.0
661.0,49.49739718069,0.0
509.0,49.44244761241,0.0
4982.0,49.475251056838,0.0
6477.0,49.439466208969,0.0
5363.0,49.469394966273,0.0
609.0,49.456393890183,0.0
38.0,49.513313599041005,1.0
930.0,49.448264319349,0.0
5149.0,49.485730292911995,0.0
7725.0,49.484947573935,0.0
3275.0,49.488744576934,0.0
4925.0,49.482211272986,0.0
7189.0,49.470477382259,0.0
9003.0,49.458514250501004,0.0
2426.0,49.49578110880201,0.0
2547.0,49.416657384986,0.0
294.0,49.459533182653,0.0
6692.0,49.486269849551,0.0
9526.0,49.472123901251,0.0
5381.0,49.504897437722995,1.0
7670.0,49.499476825319995,0.0
118.0,49.424729677841995,0.0
9827.0,49.50910863444199,1.0
347.0,49.481819357386996,0.0
5318.0,49.489024394352995,0.0
1972.0,49.470395355693995,0.0
8709.0,49.446701824955,0.0
3053.0,49.46530940713,0.0
1292.0,49.462359001893,0.0
4466.0,49.525489356767,1.0
1297.0,49.445905586894,0.0
3161.0,49.473810090762996,0.0
8340.0,49.519526224573,1.0
357.0,49.420347270802004,0.0
1030.0,49.475454021054,0.0
3598.0,49.494766363758,0.0
6855.0,49.475332685045004,0.0
7692.0,49.495528420024,0.0
6268.0,49.461278345154,0.0
7352.0,49.50476953381,1.0
4069.0,49.44216959522,0.0
8900.0,49.518392965193,1.0
4914.0,49.456337999924,0.0
567.0,49.50977667146901,1.0
6523.0,49.524491764952,1.0
1127.0,49.516300411330995,1.0
4140.0,49.540742957953995,1.0
6543.0,49.485251384127,0.0
8338.0,49.455425608517,0.0
8907.0,49.518841886671,1.0
4937.0,49.42526721645501,0.0
156.0,49.48556152684901,0.0
6161.0,49.449880139784,0.0
7768.0,49.466245823718005,0.0
3322.0,49.479873156263,0.0
8944.0,49.483276236265,0.0
9591.0,49.488966302974994,0.0
2508.0,49.475814328973996,0.0
5793.0,49.499531144337,0.0
7312.0,49.498500810798,0.0
308.0,49.502115711513994,1.0
8234.0,49.473345848352004,0.0
3323.0,49.481020056014,0.0
3958.0,49.486354249677,0.0
720.0,49.496611963951,0.0
7289.0,49.54095844971,1.0
5915.0,49.497885378659,0.0
8997.0,49.515432120759,1.0
4865.0,49.518575180598,1.0
7041.0,49.48018893266301,0.0
5595.0,49.482302583014004,0.0
6761.0,49.431775845303,0.0
6384.0,49.461554758436,0.0
604.0,49.52487559753701,1.0
8640.0,49.522733541209,1.0
6411.0,49.47816441356201,0.0
3943.0,49.51886425312701,1.0
4826.0,49.520452945513,1.0
9848.0,49.465575606703,0.0
8499.0,49.461583198577,0.0
5203.0,49.509991362750995,1.0
380.0,49.513809865112,1.0
5873.0,49.45689016301699,0.0
9113.0,49.478001028724,0.0
9852.0,49.471033963998,0.0
1589.0,49.49386181404,0.0
4245.0,49.504133009506,1.0
1631.0,49.487181176667,0.0
8678.0,49.487434317347,0.0
8215.0,49.473379009799004,0.0
2052.0,49.452735277974995,0.0
1865.0,49.452502537718,0.0
6995.0,49.456195643139,0.0
4427.0,49.491866590015,0.0
115.0,49.481140371268,0.0
3793.0,49.47880475185001,0.0
7095.0,49.527568245694,1.0
4195.0,49.499746342527,0.0
6357.0,49.485025623062,0.0
6495.0,49.499670703736,0.0
6870.0,49.49917923534,0.0
9632.0,49.478648166653,0.0
9042.0,49.503022612615005,1.0
9325.0,49.49238240347999,0.0
8143.0,49.55280932323301,1.0
3659.0,49.460743935772,0.0
8931.0,49.479679632044004,0.0
291.0,49.469528829151,0.0
4733.0,49.455552370158,0.0
9439.0,49.467778341785,0.0
722.0,49.51165180978301,1.0
5750.0,49.49158716650501,0.0
3092.0,49.436863048883,0.0
7265.0,49.461727394901,0.0
4970.0,49.456581336324994,0.0
1218.0,49.515459172758,1.0
5137.0,49.503894815391,1.0
9391.0,49.468505119574004,0.0
3146.0,49.499257635373,0.0
7330.0,49.483488827877,0.0
1262.0,49.496630515545995,0.0
3457.0,49.502334307778995,1.0
5515.0,49.476939728733996,0.0
7575.0,49.473234973683006,0.0
8641.0,49.51650557979,1.0
6237.0,49.44932550973501,0.0
1330.0,49.518535768833,1.0
2933.0,49.486282357992,0.0
4423.0,49.46201612556301,0.0
2711.0,49.48986560301601,0.0
3049.0,49.485515192283,0.0
8818.0,49.487422157595,0.0
6812.0,49.491105354479,0.0
3253.0,49.491714929318,0.0
2322.0,49.520985934352,1.0
8879.0,49.50566290218799,1.0
811.0,49.484528409764,0.0
6829.0,49.477860464558,0.0
4752.0,49.508285406428,1.0
1693.0,49.506443309709,1.0
2065.0,49.474594206140004,0.0
212.0,49.504059794549,1.0
8508.0,49.432613913872004,0.0
6975.0,49.44270311817601,0.0
7368.0,49.480180873128006,0.0
7651.0,49.428237027345,0.0
7390.0,49.482358025689,0.0
4824.0,49.488491319497996,0.0
245.0,49.507609413759994,1.0
7817.0,49.467317319804,0.0
9222.0,49.531987101696,1.0
1184.0,49.525602054066,1.0
1352.0,49.481428992869,0.0
5240.0,49.493382326545,0.0
16.0,49.4908269064,0.0
8669.0,49.528907820652,1.0
4056.0,49.493608085063,0.0
7859.0,49.442830489143,0.0
3986.0,49.444337699274996,0.0
4392.0,49.481410341332996,0.0
898.0,49.499763115191,0.0
4657.0,49.47769551858401,0.0
2108.0,49.505568926889,1.0
6236.0,49.524230576151,1.0
1541.0,49.528895869342,1.0
9845.0,49.461263260113,0.0
9910.0,49.471512725659,0.0
2363.0,49.46343976227701,0.0
7980.0,49.460062486937,0.0
1911.0,49.484425952332,0.0
7657.0,49.45280741289501,0.0
2544.0,49.42221110451001,0.0
429.0,49.476273615879,0.0
1768.0,49.54416215966,1.0
3143.0,49.448607062655,0.0
9692.0,49.381380885141,0.0
8824.0,49.490454857408,0.0
30.0,49.463411575754,0.0
4835.0,49.512747840333006,1.0
8227.0,49.462332575548004,0.0
2161.0,49.498241650566996,0.0
7006.0,49.54310078199799,1.0
5201.0,49.445608355253,0.0
7401.0,49.418787002026995,0.0
3114.0,49.47397632659899,0.0
4202.0,49.513865918715,1.0
5580.0,49.431378916524,0.0
6275.0,49.490551982416,0.0
8238.0,49.475443367968,0.0
5507.0,49.479555740649005,0.0
8544.0,49.534923206788996,1.0
8440.0,49.488325900185,0.0
1815.0,49.480978465270994,0.0
2807.0,49.485974782374,0.0
6581.0,49.484083700369,0.0
8026.0,49.510498812462,1.0
8205.0,49.469799690670996,0.0
439.0,49.507784157703,1.0
6696.0,49.437166106269,0.0
2753.0,49.489479766992,0.0
9160.0,49.485550238101,0.0
7165.0,49.511103211897,1.0
9925.0,49.40837178718501,0.0
2109.0,49.47150168659,0.0
2280.0,49.443534123194,0.0
9949.0,49.548325011659,1.0
6963.0,49.446567992007,0.0
8433.0,49.52850236349499,1.0
1475.0,49.495936703729,0.0
5.0,49.477369267842,0.0
1710.0,49.449486386965,0.0
4543.0,49.425854932821,0.0
1770.0,49.498474548422,0.0
149.0,49.484843427937,0.0
1010.0,49.486051822525,0.0
405.0,49.527884765224,1.0
4714.0,49.501579429044,1.0
9940.0,49.498890025479,0.0
6669.0,49.494062618238004,0.0
6340.0,49.465476246276,0.0
7221.0,49.471447584527,0.0
1401.0,49.458968259116,0.0
2866.0,49.49459504120301,0.0
2049.0,49.449487103928,0.0
9970.0,49.420426637062995,0.0
2670.0,49.452930090003,0.0
5941.0,49.475510254133994,0.0
1328.0,49.50075489272,1.0
3784.0,49.432055048406,0.0
9519.0,49.487988235303,0.0
3489.0,49.417834889386995,0.0
2136.0,49.492589041772,0.0
6508.0,49.503065536127004,1.0
7.0,49.474549186464,0.0
4426.0,49.494832684062004,0.0
595.0,49.46973938213,0.0
8843.0,49.498584137162,0.0
3584.0,49.490817477719,0.0
6531.0,49.460046995658,0.0
3300.0,49.463888389302,0.0
227.0,49.430746145471,0.0
4589.0,49.496946571167,0.0
6489.0,49.496734081730004,0.0
6249.0,49.520412433274004,1.0
6292.0,49.466422593021,0.0
5297.0,49.454792272759,0.0
6945.0,49.438110060899,0.0
8181.0,49.457236072194995,0.0
7415.0,49.478186661983,0.0
732.0,49.440903931174,0.0
6895.0,49.455568416451996,0.0
114.0,49.534751035347995,1.0
421.0,49.42177933135,0.0
550.0,49.482905963541,0.0
8639.0,49.522535175371,1.0
9310.0,49.46023119062,0.0
8954.0,49.543677126687,1.0
3012.0,49.439452133867995,0.0
9312.0,49.502937812127,1.0
9065.0,49.485609171488,0.0
2636.0,49.449926465493,0.0
2259.0,49.507113119234,1.0
951.0,49.487190655102,0.0
982.0,49.530289819961006,1.0
1594.0,49.500157414158004,1.0
7233.0,49.500448075566,1.0
5490.0,49.460244379412,0.0
2345.0,49.449645113057,0.0
324.0,49.529719743376,1.0
9561.0,49.471836384477996,0.0
6912.0,49.49333235475,0.0
7323.0,49.499513636432,0.0
8693.0,49.49699817983901,0.0
8766.0,49.519994117993,1.0
480.0,49.464325666667996,0.0
9090.0,49.52276260828901,1.0
99.0,49.483100949609,0.0
8445.0,49.49076291440699,0.0
4828.0,49.48555270295999,0.0
5740.0,49.535824725401,1.0
7237.0,49.44124851552301,0.0
3223.0,49.456080276551,0.0
8828.0,49.477643423329,0.0
7216.0,49.423536356888,0.0
6222.0,49.493925996936,0.0
7942.0,49.47168174178501,0.0
5353.0,49.489168249928,0.0
705.0,49.511098611190995,1.0
6641.0,49.492776481134,0.0
4932.0,49.54362159449799,1.0
8635.0,49.519568237162,1.0
3886.0,49.524615066271,1.0
3642.0,49.46956864913101,0.0
8177.0,49.458413411314,0.0
7096.0,49.473104137202995,0.0
5903.0,49.480082441246005,0.0
8701.0,49.459381096046,0.0
1430.0,49.520495236452,1.0
9638.0,49.472453393738,0.0
4613.0,49.503127854123,1.0
3155.0,49.453738698001004,0.0
9266.0,49.495526508444996,0.0
248.0,49.44714025021,0.0
8044.0,49.517287621608,1.0
3142.0,49.511643975443,1.0
5271.0,49.48224752015099,0.0
5566.0,49.45240676782699,0.0
9059.0,49.45777052484,0.0
2503.0,49.467718447281,0.0
888.0,49.510124248059995,1.0
2300.0,49.495282054236,0.0
3372.0,49.48806428711799,0.0
4046.0,49.457664710375006,0.0
4117.0,49.456294265877,0.0
5338.0,49.47670480421699,0.0
6507.0,49.479802506306,0.0
9834.0,49.504408957597,1.0
5343.0,49.457673096606996,0.0
7675.0,49.470233666777,0.0
1402.0,49.486258326947,0.0
6084.0,49.52407783352,1.0
6425.0,49.472341091764,0.0
5141.0,49.46362634316201,0.0
4204.0,49.507912612215996,1.0
1118.0,49.476123744211996,0.0
6556.0,49.503024534253996,1.0
9862.0,49.499915622288,0.0
2475.0,49.503195708627004,1.0
4294.0,49.442435291639,0.0
6620.0,49.565123648888,1.0
1535.0,49.493416715985,0.0
7968.0,49.410744844385995,0.0
1575.0,49.482493565529005,0.0
6634.0,49.458739128325995,0.0
5654.0,49.529752538621,1.0
5991.0,49.490105854102,0.0
7317.0,49.518971668427,1.0
9091.0,49.511388496422995,1.0
5049.0,49.528546377413996,1.0
7751.0,49.406997146247996,0.0
774.0,49.488005442117995,0.0
8133.0,49.47801187167,0.0
1889.0,49.421321855326006,0.0
5469.0,49.529717413685,1.0
3427.0,49.499491523158,0.0
6109.0,49.513731311436004,1.0
4248.0,49.469750740732,0.0
8943.0,49.512783429289996,1.0
9027.0,49.495361417021996,0.0
5314.0,49.434989933268994,0.0
5332.0,49.535775019350005,1.0
2360.0,49.506386942328994,1.0
7100.0,49.521685103386,1.0
2297.0,49.454365282023,0.0
4966.0,49.416659003536,0.0
8761.0,49.49658883528301,0.0
2680.0,49.47435582954701,0.0
5882.0,49.466018449086,0.0
8106.0,49.493810653377,0.0
7307.0,49.467608633207,0.0
7703.0,49.506663673198005,1.0
2381.0,49.46775159178001,0.0
7908.0,49.517242838103,1.0
516.0,49.417768143548,0.0
546.0,49.506720053329,1.0
9835.0,49.462892257819995,0.0
8914.0,49.494999143067,0.0
6640.0,49.468973353601,0.0
3556.0,49.419962111024,0.0
696.0,49.519113215309,1.0
5564.0,49.530350417969,1.0
2173.0,49.473230486640006,0.0
2066.0,49.489767965982,0.0
6381.0,49.496219527886,0.0
1440.0,49.506109369064,1.0
8704.0,49.502955133419,1.0
8854.0,49.483553386842004,0.0
237.0,49.480788260706994,0.0
8549.0,49.471831588561,0.0
469.0,49.519580226803,1.0
6525.0,49.482245727205,0.0
1779.0,49.509428769451,1.0
2673.0,49.488927211389,0.0
1993.0,49.513965343293,1.0
6007.0,49.517593053203,1.0
3945.0,49.483244425487,0.0
6529.0,49.551038969031,1.0
3296.0,49.479223832693,0.0
8254.0,49.500471130624,1.0
887.0,49.489957299592,0.0
4704.0,49.456974573390006,0.0
1115.0,49.468272981513,0.0
4703.0,49.495303573119,0.0
5765.0,49.5160819822,1.0
2651.0,49.499763571333,0.0
754.0,49.539210535425994,1.0
7276.0,49.510672785628,1.0
7926.0,49.43260243729,0.0
5840.0,49.490774108367994,0.0
5721.0,49.495619570315,0.0
387.0,49.50216142936201,1.0
6171.0,49.534023309502004,1.0
4989.0,49.509150419708995,1.0
2658.0,49.513260125136995,1.0
7099.0,49.470905056446,0.0
6380.0,49.475563435895005,0.0
8697.0,49.473281516106006,0.0
3076.0,49.48694408886,0.0
2447.0,49.478130927713,0.0
5228.0,49.463824763011,0.0
3388.0,49.481437193908995,0.0
3356.0,49.530584542857,1.0
8051.0,49.515294145451,1.0
5672.0,49.476602649323,0.0
2588.0,49.529486485797,1.0
820.0,49.480846584472,0.0
4297.0,49.50729821684499,1.0
7357.0,49.49395196034099,0.0
6572.0,49.477575343335,0.0
5098.0,49.423812190278,0.0
880.0,49.458555058767004,0.0
1882.0,49.45297822163,0.0
7036.0,49.52191020484001,1.0
8572.0,49.459504847910004,0.0
5545.0,49.50646830332,1.0
5430.0,49.470501592194005,0.0
42.0,49.500784333784,1.0
5830.0,49.533665220138,1.0
4708.0,49.486623611732,0.0
3982.0,49.476799045825004,0.0
8078.0,49.51781873189201,1.0
